policy_id,customer_id,agent_id,policy_type,issue_date,premium_amount,sum_insured,policy_status,channel,state,free_look_period_days,free_look_cancelled,backdated_flag,premium_actually_collected,fraud_flag,fraud_type
POL000933,CUST002106,AGT00302,Life,09-04-2022,38192,763840,Matured,Broker,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000934,CUST002613,AGT00183,Auto,02-02-2022,9103,318605,Active,Bancassurance,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000935,CUST000001,AGT00300,Property,30-12-2025,28213,1184946,Active,Online,Chhattisgarh,15,FALSE,FALSE,TRUE,FALSE,None
POL000936,CUST002264,AGT00163,Auto,14-09-2022,18900,321300,Active,Agent,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000937,CUST001497,AGT00098,Life,03-02-2022,13017,481629,Lapsed,Agent,Karnataka,15,FALSE,FALSE,TRUE,FALSE,None
POL000938,CUST000766,AGT00125,Property,19-01-2022,39516,869352,Active,Agent,Maharashtra,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000939,CUST000671,AGT00027,Life,07-07-2025,53938,1779954,Active,Bancassurance,Haryana,15,FALSE,FALSE,TRUE,FALSE,None
POL000940,CUST002559,AGT00188,Health,12-08-2023,27296,682400,Cancelled,Agent,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000941,CUST001602,AGT00056,Life,10-12-2025,112120,2690880,Cancelled,Online,Gujarat,15,TRUE,FALSE,TRUE,FALSE,None
POL000942,CUST000915,AGT00310,Auto,17-05-2022,8299,348558,Active,Broker,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000943,CUST001845,AGT00157,Property,25-12-2022,16698,567732,Active,Bancassurance,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000944,CUST001996,AGT00293,Auto,24-01-2024,6094,353452,Active,Broker,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000945,CUST000095,AGT00367,Health,22-05-2026,56977,2393034,Active,Online,Jharkhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000946,CUST000493,AGT00326,Auto,13-02-2025,20346,874878,Active,Agent,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000947,CUST002813,AGT00365,Property,08-02-2023,17309,380798,Active,Online,Tamil Nadu,15,FALSE,FALSE,TRUE,FALSE,None
POL000948,CUST003070,AGT00212,Health,10-05-2025,46182,1524006,Lapsed,Agent,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000949,CUST000150,AGT00064,Life,31-10-2025,76348,2672180,Lapsed,Broker,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000950,CUST001047,AGT00357,Life,07-09-2022,106348,3403136,Active,Online,Assam,15,FALSE,FALSE,TRUE,FALSE,None
POL000951,CUST002804,AGT00331,Property,22-03-2023,37043,851989,Active,Agent,Meghalaya,15,FALSE,FALSE,TRUE,FALSE,None
POL000952,CUST001239,AGT00331,Auto,11-08-2024,19756,355608,Cancelled,Bancassurance,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000953,CUST000399,AGT00259,Life,05-10-2022,99861,5492355,Active,Agent,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000954,CUST002458,AGT00234,Health,22-04-2022,9486,369954,Active,Broker,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000955,CUST002179,AGT00005,Auto,05-02-2026,18032,865536,Active,Broker,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000956,CUST000855,AGT00285,Auto,16-01-2024,15934,366482,Cancelled,Broker,Tripura,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000957,CUST002196,AGT00033,Auto,19-11-2023,14885,342355,Active,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000958,CUST000381,AGT00102,Auto,27-01-2023,12796,409472,Lapsed,Agent,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
POL000959,CUST003181,AGT00206,Health,26-08-2024,56697,1417425,Active,Broker,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000960,CUST000552,AGT00172,Auto,23-05-2022,3095,83565,Matured,Broker,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000961,CUST003193,AGT00005,Health,21-11-2024,49001,2548052,Active,Agent,Rajasthan,15,FALSE,FALSE,TRUE,FALSE,None
POL000962,CUST000295,AGT00314,Auto,30-06-2022,23753,546319,Lapsed,Agent,Sikkim,15,FALSE,FALSE,TRUE,FALSE,None
POL000963,CUST001144,AGT00336,Auto,02-08-2023,23325,699750,Active,Agent,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000964,CUST000456,AGT00255,Travel,20-03-2026,11640,209520,Active,Bancassurance,Goa,15,FALSE,FALSE,TRUE,FALSE,None
POL000965,CUST001554,AGT00202,Health,08-03-2024,47528,2281344,Cancelled,Agent,Arunachal Pradesh,15,TRUE,FALSE,TRUE,FALSE,None
POL000966,CUST000169,AGT00368,Auto,26-09-2022,23328,489888,Active,Agent,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000967,CUST000710,AGT00044,Health,13-06-2025,26320,763280,Cancelled,Online,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000968,CUST001947,AGT00280,Auto,24-07-2025,16071,835692,Active,Agent,Madhya Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000969,CUST002020,AGT00048,Auto,07-07-2023,24780,619500,Active,Bancassurance,Chhattisgarh,15,FALSE,FALSE,TRUE,FALSE,None
POL000970,CUST002085,AGT00145,Auto,25-09-2023,11041,507886,Active,Agent,Nagaland,15,FALSE,FALSE,TRUE,FALSE,None
POL000971,CUST001722,AGT00221,Travel,02-10-2022,11264,461824,Lapsed,Agent,Odisha,15,FALSE,FALSE,TRUE,FALSE,None
POL000972,CUST001285,AGT00280,Life,13-01-2024,98636,4339984,Active,Online,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000973,CUST002279,AGT00001,Property,27-03-2022,27903,864993,Cancelled,Agent,Tamil Nadu,15,FALSE,FALSE,TRUE,FALSE,None
POL000974,CUST000254,AGT00102,Travel,22-12-2024,13416,670800,Cancelled,Agent,Maharashtra,15,FALSE,FALSE,TRUE,FALSE,None
POL000975,CUST002377,AGT00202,Travel,08-02-2023,3864,127512,Cancelled,Agent,Kerala,15,FALSE,FALSE,TRUE,FALSE,None
POL000976,CUST001321,AGT00199,Life,11-07-2022,133305,2799405,Active,Agent,Rajasthan,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000977,CUST003028,AGT00240,Life,09-08-2025,61709,3517413,Active,Broker,Uttar Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000978,CUST002058,AGT00117,Auto,20-11-2024,3807,224613,Active,Agent,Sikkim,15,FALSE,FALSE,TRUE,FALSE,None
POL000979,CUST002494,AGT00202,Auto,15-09-2025,16031,561085,Cancelled,Bancassurance,Uttar Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000980,CUST002970,AGT00074,Health,17-04-2022,42334,1778028,Lapsed,Online,Jharkhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000981,CUST002884,AGT00073,Health,14-09-2023,11595,197115,Active,Agent,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000982,CUST002126,AGT00216,Travel,03-10-2022,9373,262444,Lapsed,Agent,Karnataka,15,FALSE,FALSE,TRUE,FALSE,None
POL000983,CUST002241,AGT00257,Health,13-10-2023,43377,694032,Cancelled,Online,Tamil Nadu,15,TRUE,FALSE,TRUE,TRUE,Free-Look Period Abuse
POL000984,CUST000401,AGT00045,Life,10-06-2026,113217,4868331,Active,Agent,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
POL000985,CUST002157,AGT00046,Health,10-07-2023,42876,1372032,Active,Agent,Nagaland,15,FALSE,FALSE,TRUE,FALSE,None
POL000986,CUST002840,AGT00211,Auto,10-01-2025,9030,460530,Matured,Agent,Uttarakhand,15,FALSE,FALSE,TRUE,FALSE,None
POL000987,CUST001947,AGT00105,Health,23-12-2024,47926,2827634,Cancelled,Online,Telangana,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000988,CUST002311,AGT00149,Health,21-07-2023,29678,1751002,Lapsed,Online,Uttar Pradesh,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000989,CUST002377,AGT00151,Health,09-08-2023,27214,1034132,Matured,Agent,Himachal Pradesh,15,FALSE,TRUE,TRUE,TRUE,Backdated Policy Issuance
POL000990,CUST000363,AGT00071,Health,03-06-2024,43599,1133574,Active,Online,Assam,15,FALSE,FALSE,TRUE,FALSE,None
POL000991,CUST002307,AGT00001,Auto,09-05-2022,15132,892788,Matured,Broker,Mizoram,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000992,CUST001359,AGT00328,Health,13-09-2022,48954,2251884,Active,Agent,Tripura,15,FALSE,FALSE,TRUE,FALSE,None
POL000993,CUST000085,AGT00269,Life,22-07-2024,82635,2644320,Lapsed,Broker,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000994,CUST001546,AGT00257,Health,19-08-2022,27593,745011,Lapsed,Online,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000995,CUST001825,AGT00204,Health,01-03-2026,33864,609552,Active,Bancassurance,Gujarat,15,FALSE,FALSE,TRUE,FALSE,None
POL000996,CUST000308,AGT00262,Auto,06-03-2025,19509,721833,Active,Agent,Manipur,15,FALSE,FALSE,TRUE,FALSE,None
POL000997,CUST000262,AGT00358,Auto,12-05-2024,8813,211512,Active,Bancassurance,Himachal Pradesh,15,FALSE,FALSE,TRUE,FALSE,None
POL000998,CUST001922,AGT00251,Auto,18-01-2026,3947,74993,Matured,Online,Arunachal Pradesh,15,FALSE,FALSE,TRUE,TRUE,Fronting / Straw Policyholder
POL000999,CUST002845,AGT00104,Health,21-12-2022,8689,469206,Active,Online,Bihar,15,FALSE,FALSE,TRUE,FALSE,None
POL001000,CUST000631,AGT00214,Health,06-07-2026,45363,1270164,Active,Online,Mizoram,15,FALSE,FALSE,TRUE,FALSE,None
