claim_id,policy_id,customer_id,agent_id,claim_type,incident_date,claim_date,days_policy_to_incident,claim_amount,approved_amount,claim_status,num_claims_filed_by_customer,police_report_filed,witness_count,documents_altered_flag,fraud_flag,fraud_type
CLM000835,POL000840,CUST002819,AGT00170,Vehicle Damage/Accident,11-12-2023,18-12-2023,250,820178,656563,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000836,POL000373,CUST002771,AGT00253,Hospitalization,23-07-2023,13-08-2023,198,630328,60161,Rejected,4,FALSE,2,TRUE,TRUE,Fake Supporting Documents
CLM000837,POL000726,CUST000761,AGT00159,Trip Cancellation/Medical,17-06-2023,18-06-2023,246,46528,41973,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000838,POL000539,CUST000030,AGT00341,Death Claim,22-02-2024,01-03-2024,202,362468,288897,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000839,POL000507,CUST001084,AGT00311,Trip Cancellation/Medical,07-09-2026,18-09-2026,117,22966,20931,Approved,1,TRUE,1,FALSE,FALSE,None
CLM000840,POL000738,CUST002895,AGT00095,Vehicle Damage/Accident,27-01-2023,28-01-2023,26,255144,217608,Approved,3,TRUE,2,FALSE,FALSE,None
CLM000841,POL000670,CUST000602,AGT00330,Vehicle Damage/Accident,11-09-2025,06-10-2025,277,101374,76708,Partially Approved,1,TRUE,2,FALSE,FALSE,None
CLM000842,POL000972,CUST001285,AGT00280,Death Claim,18-01-2024,19-01-2024,5,1240086,932747,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000843,POL000506,CUST002355,AGT00283,Vehicle Damage/Accident,02-01-2028,06-01-2028,880,562040,513715,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000844,POL000572,CUST002912,AGT00374,Vehicle Damage/Accident,12-09-2023,08-10-2023,317,681689,622776,Partially Approved,3,TRUE,0,FALSE,FALSE,None
CLM000845,POL000066,CUST001422,AGT00257,Fire/Theft/Damage,27-04-2023,01-05-2023,200,896904,770648,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000846,POL000686,CUST001979,AGT00297,Fire/Theft/Damage,11-05-2024,22-05-2024,611,48362,6312,Under Investigation,2,FALSE,0,FALSE,TRUE,Staged Accident
CLM000847,POL000052,CUST002601,AGT00375,Fire/Theft/Damage,06-12-2025,31-12-2025,170,255808,192882,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000848,POL000998,CUST001922,AGT00251,Vehicle Damage/Accident,28-01-2026,29-01-2026,10,7428,6156,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000849,POL000470,CUST001715,AGT00093,Death Claim,17-12-2022,27-12-2022,147,258397,248427,Approved,6,FALSE,3,FALSE,FALSE,None
CLM000850,POL000243,CUST001146,AGT00365,Trip Cancellation/Medical,24-01-2023,22-02-2023,58,245758,235047,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000851,POL000337,CUST001111,AGT00311,Hospitalization,25-05-2024,19-06-2024,83,88096,79134,Approved,4,FALSE,1,FALSE,FALSE,None
CLM000852,POL000803,CUST000601,AGT00100,Vehicle Damage/Accident,26-01-2024,30-01-2024,110,140251,140139,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000853,POL000756,CUST003117,AGT00325,Trip Cancellation/Medical,02-08-2023,25-08-2023,268,146993,13245,Rejected,2,TRUE,1,FALSE,TRUE,Multiple/Duplicate Claims
CLM000854,POL000121,CUST003042,AGT00230,Hospitalization,27-03-2026,21-04-2026,125,684885,509259,Approved,3,FALSE,3,FALSE,FALSE,None
CLM000855,POL000554,CUST002347,AGT00309,Trip Cancellation/Medical,18-08-2025,14-09-2025,115,116832,95771,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000856,POL000696,CUST003139,AGT00115,Hospitalization,10-07-2025,17-07-2025,64,92988,68772,Approved,4,FALSE,0,FALSE,FALSE,None
CLM000857,POL000045,CUST000122,AGT00151,Vehicle Damage/Accident,17-01-2026,19-01-2026,139,48315,10820,Under Investigation,3,FALSE,0,FALSE,TRUE,Staged Accident
CLM000858,POL000052,CUST002601,AGT00375,Fire/Theft/Damage,09-08-2025,31-08-2025,51,270425,252283,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000859,POL000151,CUST000158,AGT00048,Hospitalization,27-07-2024,09-08-2024,54,78409,58550,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000860,POL000413,CUST000005,AGT00323,Fire/Theft/Damage,02-08-2025,24-08-2025,254,254163,245045,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000861,POL000541,CUST003150,AGT00204,Vehicle Damage/Accident,15-08-2025,03-09-2025,75,33004,28737,Partially Approved,3,TRUE,3,FALSE,FALSE,None
CLM000862,POL000569,CUST001134,AGT00152,Death Claim,20-01-2023,24-01-2023,9,298361,275889,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000863,POL000498,CUST000664,AGT00070,Trip Cancellation/Medical,02-08-2023,08-08-2023,75,87725,62595,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000864,POL000787,CUST001687,AGT00234,Trip Cancellation/Medical,05-11-2024,02-12-2024,183,175176,127554,Partially Approved,1,FALSE,2,FALSE,FALSE,None
CLM000865,POL000209,CUST001130,AGT00262,Vehicle Damage/Accident,17-05-2024,08-06-2024,302,109713,97234,Approved,6,TRUE,0,FALSE,FALSE,None
CLM000866,POL000008,CUST001797,AGT00049,Vehicle Damage/Accident,08-11-2024,25-11-2024,588,265636,252741,Partially Approved,10,FALSE,1,FALSE,FALSE,None
CLM000867,POL000946,CUST000493,AGT00326,Vehicle Damage/Accident,17-10-2025,12-11-2025,246,189268,182106,Approved,5,TRUE,1,FALSE,FALSE,None
CLM000868,POL000391,CUST002722,AGT00087,Vehicle Damage/Accident,18-11-2025,12-12-2025,100,819089,50090,Partially Approved,4,TRUE,0,FALSE,TRUE,Exaggerated Claim Amount
CLM000869,POL000247,CUST002396,AGT00285,Hospitalization,10-07-2026,19-07-2026,63,419507,318943,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000870,POL000395,CUST002924,AGT00033,Vehicle Damage/Accident,17-08-2026,19-08-2026,24,275742,95928,Under Investigation,1,FALSE,0,FALSE,TRUE,Early Claim Fraud
CLM000871,POL000707,CUST003115,AGT00122,Death Claim,14-03-2024,03-04-2024,177,1714304,1653289,Partially Approved,3,TRUE,2,FALSE,FALSE,None
CLM000872,POL000834,CUST001385,AGT00115,Vehicle Damage/Accident,08-07-2023,04-08-2023,128,379716,278700,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000873,POL000339,CUST000062,AGT00241,Vehicle Damage/Accident,13-12-2025,19-12-2025,203,626972,567924,Partially Approved,1,TRUE,2,FALSE,FALSE,None
CLM000874,POL000412,CUST001960,AGT00238,Hospitalization,10-07-2026,28-07-2026,48,1157624,365108,Rejected,1,FALSE,1,FALSE,TRUE,Exaggerated Claim Amount
CLM000875,POL000952,CUST001239,AGT00331,Vehicle Damage/Accident,20-10-2024,16-11-2024,70,61690,50982,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000876,POL000540,CUST002176,AGT00303,Hospitalization,01-06-2024,24-06-2024,62,213014,177249,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000877,POL000345,CUST002746,AGT00194,Hospitalization,08-02-2027,02-03-2027,287,103053,101359,Partially Approved,5,TRUE,3,FALSE,FALSE,None
CLM000878,POL000843,CUST000302,AGT00302,Vehicle Damage/Accident,01-06-2026,25-06-2026,33,180394,172895,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000879,POL000296,CUST001673,AGT00288,Death Claim,15-08-2025,30-08-2025,168,2323788,2229663,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000880,POL000235,CUST002647,AGT00144,Death Claim,02-04-2026,25-04-2026,9,160715,47016,Under Investigation,5,FALSE,1,FALSE,TRUE,Early Claim Fraud
CLM000881,POL000642,CUST000603,AGT00151,Vehicle Damage/Accident,27-11-2023,13-12-2023,143,311905,51409,Partially Approved,1,FALSE,2,TRUE,TRUE,Fake Supporting Documents
CLM000882,POL000588,CUST003082,AGT00087,Fire/Theft/Damage,31-10-2025,26-11-2025,11,129127,10690,Partially Approved,3,FALSE,0,FALSE,TRUE,Early Claim Fraud
CLM000883,POL000445,CUST000987,AGT00270,Vehicle Damage/Accident,05-01-2025,06-01-2025,34,213386,158674,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000884,POL000233,CUST002414,AGT00174,Trip Cancellation/Medical,19-12-2023,29-12-2023,21,10402,8890,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000885,POL000742,CUST001101,AGT00001,Death Claim,25-01-2026,04-02-2026,76,601103,468491,Approved,3,TRUE,2,FALSE,FALSE,None
CLM000886,POL000844,CUST002851,AGT00245,Hospitalization,18-01-2025,08-02-2025,75,911668,777855,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000887,POL000882,CUST001715,AGT00125,Hospitalization,02-09-2025,08-09-2025,315,869980,688571,Approved,6,TRUE,2,FALSE,FALSE,None
CLM000888,POL000921,CUST001678,AGT00246,Death Claim,16-01-2026,08-02-2026,46,2225911,2157054,Approved,7,FALSE,0,FALSE,FALSE,None
CLM000889,POL000997,CUST000262,AGT00358,Vehicle Damage/Accident,28-05-2024,01-06-2024,16,156217,154733,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000890,POL000863,CUST000528,AGT00130,Hospitalization,28-10-2022,11-11-2022,166,1226395,167404,Under Investigation,3,FALSE,0,TRUE,TRUE,Fake Supporting Documents
CLM000891,POL000310,CUST002886,AGT00309,Hospitalization,29-06-2026,24-07-2026,209,1664433,1200150,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000892,POL000913,CUST001930,AGT00258,Vehicle Damage/Accident,10-01-2025,27-01-2025,62,126213,113465,Approved,1,TRUE,1,FALSE,FALSE,None
CLM000893,POL000944,CUST001996,AGT00293,Vehicle Damage/Accident,08-07-2024,11-07-2024,166,181360,147443,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000894,POL000908,CUST001050,AGT00033,Death Claim,06-11-2025,02-12-2025,269,200531,199686,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000895,POL000701,CUST002259,AGT00088,Vehicle Damage/Accident,20-09-2024,22-09-2024,76,458177,333008,Approved,3,TRUE,3,FALSE,FALSE,None
CLM000896,POL000478,CUST000483,AGT00035,Vehicle Damage/Accident,10-05-2023,28-05-2023,134,120141,88392,Approved,3,TRUE,0,FALSE,FALSE,None
CLM000897,POL000514,CUST003145,AGT00340,Vehicle Damage/Accident,18-09-2024,05-10-2024,28,277689,252648,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000898,POL000336,CUST001643,AGT00026,Fire/Theft/Damage,15-08-2022,28-08-2022,4,543539,206775,Partially Approved,2,FALSE,1,FALSE,TRUE,Early Claim Fraud
CLM000899,POL000577,CUST001983,AGT00254,Trip Cancellation/Medical,30-08-2024,18-09-2024,716,16328,13737,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000900,POL000052,CUST002601,AGT00375,Fire/Theft/Damage,22-08-2025,01-09-2025,64,689122,539706,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000901,POL000546,CUST001129,AGT00254,Hospitalization,06-07-2022,27-07-2022,58,777394,616429,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000902,POL000301,CUST003167,AGT00076,Fire/Theft/Damage,13-07-2027,04-08-2027,651,661325,203059,Rejected,1,FALSE,0,FALSE,TRUE,Multiple/Duplicate Claims
CLM000903,POL000752,CUST002416,AGT00149,Trip Cancellation/Medical,10-09-2022,04-10-2022,234,66268,50866,Partially Approved,2,TRUE,0,FALSE,FALSE,None
CLM000904,POL000641,CUST000031,AGT00253,Death Claim,31-05-2024,04-06-2024,158,151548,144757,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000905,POL000243,CUST001146,AGT00365,Trip Cancellation/Medical,01-07-2023,18-07-2023,216,131303,94475,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000906,POL000356,CUST001074,AGT00118,Hospitalization,21-08-2026,18-09-2026,222,73495,15365,Partially Approved,1,TRUE,3,FALSE,TRUE,Staged Accident
CLM000907,POL000820,CUST001059,AGT00337,Vehicle Damage/Accident,30-07-2025,15-08-2025,259,505658,467370,Approved,1,TRUE,3,FALSE,FALSE,None
CLM000908,POL000835,CUST000233,AGT00376,Hospitalization,06-09-2024,01-10-2024,12,64567,45270,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000909,POL000610,CUST002992,AGT00014,Hospitalization,07-11-2022,26-11-2022,95,745680,718395,Partially Approved,3,TRUE,3,FALSE,FALSE,None
CLM000910,POL000588,CUST003082,AGT00087,Fire/Theft/Damage,21-12-2025,14-01-2026,62,28224,25737,Approved,3,FALSE,3,FALSE,FALSE,None
CLM000911,POL000824,CUST000959,AGT00003,Fire/Theft/Damage,01-03-2025,15-03-2025,13,25248,18229,Approved,7,FALSE,3,FALSE,FALSE,None
CLM000912,POL000442,CUST002759,AGT00301,Hospitalization,15-12-2022,04-01-2023,95,1264584,1224748,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000913,POL000877,CUST002474,AGT00118,Vehicle Damage/Accident,09-12-2026,05-01-2027,172,661998,560177,Partially Approved,5,TRUE,0,FALSE,FALSE,None
CLM000914,POL000731,CUST002568,AGT00125,Hospitalization,21-11-2023,06-12-2023,35,454310,406912,Partially Approved,4,FALSE,0,FALSE,FALSE,None
CLM000915,POL000818,CUST003176,AGT00253,Death Claim,22-04-2022,11-05-2022,65,158993,153366,Partially Approved,2,TRUE,2,FALSE,FALSE,None
CLM000916,POL000613,CUST003127,AGT00287,Death Claim,02-11-2022,05-11-2022,183,4703801,4536104,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000917,POL000119,CUST001535,AGT00176,Vehicle Damage/Accident,04-11-2022,24-11-2022,155,445837,366755,Approved,4,TRUE,3,FALSE,FALSE,None
CLM000918,POL000409,CUST002724,AGT00321,Fire/Theft/Damage,28-07-2027,17-08-2027,365,269081,207544,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000919,POL000652,CUST001362,AGT00250,Hospitalization,19-05-2025,04-06-2025,281,1244008,185909,Partially Approved,8,TRUE,3,FALSE,TRUE,Exaggerated Claim Amount
CLM000920,POL000371,CUST001599,AGT00290,Fire/Theft/Damage,22-04-2027,20-05-2027,606,81165,75465,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000921,POL000737,CUST002974,AGT00363,Vehicle Damage/Accident,18-09-2022,25-09-2022,163,50181,16497,Rejected,2,FALSE,0,FALSE,TRUE,Multiple/Duplicate Claims
CLM000922,POL000767,CUST003168,AGT00100,Vehicle Damage/Accident,31-12-2023,18-01-2024,215,885174,638802,Approved,4,TRUE,2,FALSE,FALSE,None
CLM000923,POL000073,CUST000864,AGT00042,Trip Cancellation/Medical,15-10-2024,23-10-2024,354,404354,284869,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000924,POL000449,CUST001289,AGT00009,Vehicle Damage/Accident,25-11-2024,22-12-2024,329,157225,28000,Under Investigation,2,FALSE,2,FALSE,TRUE,Multiple/Duplicate Claims
CLM000925,POL000824,CUST000959,AGT00003,Fire/Theft/Damage,02-10-2025,16-10-2025,228,157104,128193,Approved,7,TRUE,1,FALSE,FALSE,None
CLM000926,POL000818,CUST003176,AGT00253,Death Claim,20-06-2022,08-07-2022,124,375324,293854,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000927,POL000471,CUST000575,AGT00176,Trip Cancellation/Medical,10-01-2025,11-01-2025,57,68228,51615,Approved,1,TRUE,1,FALSE,FALSE,None
CLM000928,POL000156,CUST002992,AGT00190,Hospitalization,16-01-2023,09-02-2023,377,164769,132465,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000929,POL000771,CUST002202,AGT00349,Vehicle Damage/Accident,06-08-2025,26-08-2025,269,254886,252704,Approved,3,TRUE,3,FALSE,FALSE,None
CLM000930,POL000934,CUST002613,AGT00183,Vehicle Damage/Accident,26-12-2022,01-01-2023,327,78627,78086,Approved,2,TRUE,2,FALSE,FALSE,None
CLM000931,POL000576,CUST001678,AGT00340,Death Claim,17-02-2022,02-03-2022,27,414207,331139,Approved,7,FALSE,1,FALSE,FALSE,None
CLM000932,POL000310,CUST002886,AGT00309,Hospitalization,08-02-2026,09-02-2026,68,1280176,1266231,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000933,POL000036,CUST002165,AGT00208,Fire/Theft/Damage,13-07-2026,01-08-2026,99,1086201,118953,Rejected,3,FALSE,1,FALSE,TRUE,Exaggerated Claim Amount
CLM000934,POL000248,CUST003006,AGT00377,Fire/Theft/Damage,22-05-2023,29-05-2023,328,233316,223130,Partially Approved,3,FALSE,0,FALSE,FALSE,None
CLM000935,POL000428,CUST000149,AGT00366,Vehicle Damage/Accident,30-12-2026,22-01-2027,402,93306,71248,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000936,POL000044,CUST000532,AGT00326,Hospitalization,30-10-2023,26-11-2023,60,174706,165611,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000937,POL000453,CUST001512,AGT00107,Hospitalization,15-03-2026,08-04-2026,208,432381,348550,Partially Approved,1,FALSE,3,FALSE,FALSE,None
CLM000938,POL000119,CUST001535,AGT00176,Vehicle Damage/Accident,16-06-2022,02-07-2022,14,282487,214327,Approved,4,FALSE,3,FALSE,FALSE,None
CLM000939,POL000349,CUST000487,AGT00005,Hospitalization,12-09-2023,26-09-2023,94,554334,543487,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000940,POL000693,CUST001618,AGT00159,Death Claim,14-03-2026,16-03-2026,120,1567121,1197680,Partially Approved,3,FALSE,3,FALSE,FALSE,None
CLM000941,POL000909,CUST001672,AGT00070,Death Claim,24-11-2024,01-12-2024,261,1608531,1604591,Approved,3,FALSE,2,FALSE,FALSE,None
CLM000942,POL000940,CUST002559,AGT00188,Hospitalization,15-09-2024,05-10-2024,400,196587,144014,Approved,3,FALSE,1,FALSE,FALSE,None
CLM000943,POL000388,CUST001213,AGT00164,Death Claim,06-02-2024,28-02-2024,74,3306907,2324776,Partially Approved,1,FALSE,2,FALSE,FALSE,None
CLM000944,POL000070,CUST000840,AGT00134,Fire/Theft/Damage,30-01-2026,19-02-2026,135,175336,168539,Approved,1,TRUE,3,FALSE,FALSE,None
CLM000945,POL000947,CUST002813,AGT00365,Fire/Theft/Damage,14-08-2023,29-08-2023,187,291582,255420,Approved,2,TRUE,2,FALSE,FALSE,None
CLM000946,POL000870,CUST002828,AGT00372,Hospitalization,03-11-2025,28-11-2025,71,462041,381871,Approved,3,FALSE,3,FALSE,FALSE,None
CLM000947,POL000454,CUST003042,AGT00053,Trip Cancellation/Medical,12-04-2027,26-04-2027,762,49779,15656,Rejected,3,FALSE,3,TRUE,TRUE,Fake Supporting Documents
CLM000948,POL000267,CUST001611,AGT00110,Fire/Theft/Damage,18-06-2023,19-06-2023,375,179456,156569,Approved,1,FALSE,2,FALSE,FALSE,None
CLM000949,POL000731,CUST002568,AGT00125,Hospitalization,19-12-2023,05-01-2024,63,95336,33530,Rejected,4,FALSE,0,FALSE,TRUE,Staged Accident
CLM000950,POL000438,CUST000290,AGT00183,Hospitalization,21-07-2022,06-08-2022,127,478668,404515,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000951,POL000366,CUST002639,AGT00324,Death Claim,08-01-2024,13-01-2024,47,73663,65495,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000952,POL000702,CUST003036,AGT00218,Hospitalization,23-09-2026,14-10-2026,130,172174,153575,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000953,POL000768,CUST001318,AGT00016,Hospitalization,17-02-2023,16-03-2023,206,445321,440057,Approved,2,FALSE,0,FALSE,FALSE,None
CLM000954,POL000187,CUST001490,AGT00317,Fire/Theft/Damage,06-10-2025,30-10-2025,16,895304,802654,Approved,3,TRUE,2,FALSE,FALSE,None
CLM000955,POL000227,CUST001244,AGT00190,Vehicle Damage/Accident,30-11-2024,23-12-2024,367,104008,21614,Under Investigation,5,TRUE,0,FALSE,TRUE,Staged Accident
CLM000956,POL000061,CUST002546,AGT00254,Vehicle Damage/Accident,19-05-2023,15-06-2023,162,74225,59297,Partially Approved,2,TRUE,2,FALSE,FALSE,None
CLM000957,POL000168,CUST003031,AGT00183,Hospitalization,16-03-2025,19-03-2025,821,944842,796641,Partially Approved,1,FALSE,0,FALSE,FALSE,None
CLM000958,POL000132,CUST001668,AGT00129,Vehicle Damage/Accident,11-08-2024,04-09-2024,4,73960,57525,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000959,POL000155,CUST002904,AGT00187,Vehicle Damage/Accident,11-10-2024,31-10-2024,320,104256,33121,Rejected,2,TRUE,1,FALSE,TRUE,Multiple/Duplicate Claims
CLM000960,POL000784,CUST001909,AGT00299,Fire/Theft/Damage,20-09-2024,09-10-2024,282,611335,582378,Approved,1,TRUE,0,FALSE,FALSE,None
CLM000961,POL000722,CUST001025,AGT00367,Vehicle Damage/Accident,26-10-2025,28-10-2025,25,396859,380162,Approved,3,TRUE,1,FALSE,FALSE,None
CLM000962,POL000007,CUST001639,AGT00309,Hospitalization,10-06-2022,05-07-2022,73,135468,933,Partially Approved,2,FALSE,2,FALSE,TRUE,Multiple/Duplicate Claims
CLM000963,POL000523,CUST000426,AGT00125,Vehicle Damage/Accident,15-10-2024,29-10-2024,388,391787,91115,Partially Approved,1,TRUE,0,FALSE,TRUE,Staged Accident
CLM000964,POL000712,CUST001478,AGT00010,Fire/Theft/Damage,24-09-2022,22-10-2022,131,29345,24301,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000965,POL000251,CUST000153,AGT00068,Vehicle Damage/Accident,15-12-2024,07-01-2025,92,162171,144457,Approved,3,TRUE,0,FALSE,FALSE,None
CLM000966,POL000576,CUST001678,AGT00340,Death Claim,21-03-2023,11-04-2023,424,763254,718844,Partially Approved,7,TRUE,0,FALSE,FALSE,None
CLM000967,POL000692,CUST000214,AGT00287,Death Claim,15-08-2023,09-09-2023,17,3296355,3037110,Approved,2,FALSE,1,FALSE,FALSE,None
CLM000968,POL000640,CUST001605,AGT00008,Vehicle Damage/Accident,13-08-2022,01-09-2022,115,345079,90174,Under Investigation,2,TRUE,3,FALSE,TRUE,Multiple/Duplicate Claims
CLM000969,POL000262,CUST000530,AGT00289,Fire/Theft/Damage,22-01-2026,04-02-2026,190,381406,350641,Approved,4,FALSE,1,FALSE,FALSE,None
CLM000970,POL000120,CUST001868,AGT00116,Hospitalization,23-10-2026,05-11-2026,168,338467,310030,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000971,POL000048,CUST002918,AGT00313,Vehicle Damage/Accident,13-03-2023,11-04-2023,55,611375,446118,Approved,2,TRUE,0,FALSE,FALSE,None
CLM000972,POL000069,CUST000436,AGT00052,Hospitalization,21-05-2024,27-05-2024,149,764837,569860,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000973,POL000889,CUST002151,AGT00143,Hospitalization,26-05-2025,19-06-2025,221,211662,198194,Approved,1,FALSE,1,FALSE,FALSE,None
CLM000974,POL000262,CUST000530,AGT00289,Fire/Theft/Damage,21-12-2025,30-12-2025,158,68345,59302,Approved,4,FALSE,0,FALSE,FALSE,None
CLM000975,POL000742,CUST001101,AGT00001,Death Claim,05-06-2026,25-06-2026,207,1068572,1011391,Partially Approved,3,FALSE,1,FALSE,FALSE,None
CLM000976,POL000764,CUST003186,AGT00019,Hospitalization,13-01-2024,14-01-2024,53,1357151,1025223,Approved,1,TRUE,1,FALSE,FALSE,None
CLM000977,POL000445,CUST000987,AGT00270,Vehicle Damage/Accident,19-10-2025,12-11-2025,321,115968,82242,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000978,POL000962,CUST000295,AGT00314,Vehicle Damage/Accident,15-10-2022,25-10-2022,107,88037,65902,Approved,1,FALSE,3,FALSE,FALSE,None
CLM000979,POL000479,CUST002255,AGT00151,Hospitalization,27-02-2028,01-03-2028,784,534767,446942,Approved,7,FALSE,0,FALSE,FALSE,None
CLM000980,POL000231,CUST000416,AGT00017,Vehicle Damage/Accident,20-12-2025,26-12-2025,4,728126,164015,Rejected,1,TRUE,0,FALSE,TRUE,Early Claim Fraud
CLM000981,POL000224,CUST001282,AGT00110,Vehicle Damage/Accident,24-01-2024,09-02-2024,86,402961,385758,Approved,2,TRUE,1,FALSE,FALSE,None
CLM000982,POL000457,CUST000023,AGT00001,Death Claim,30-08-2022,19-09-2022,35,4152105,3798595,Approved,1,TRUE,2,FALSE,FALSE,None
CLM000983,POL000719,CUST002808,AGT00081,Vehicle Damage/Accident,06-08-2022,12-08-2022,145,253422,252691,Approved,3,TRUE,1,FALSE,FALSE,None
CLM000984,POL000853,CUST000690,AGT00232,Vehicle Damage/Accident,12-09-2022,24-09-2022,50,772258,120968,Partially Approved,2,TRUE,3,FALSE,TRUE,Staged Accident
CLM000985,POL000366,CUST002639,AGT00324,Death Claim,19-07-2024,22-07-2024,240,250327,185008,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000986,POL000949,CUST000150,AGT00064,Death Claim,19-11-2026,12-12-2026,384,1300433,943212,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000987,POL000028,CUST002723,AGT00196,Trip Cancellation/Medical,24-10-2024,11-11-2024,42,127944,110228,Partially Approved,2,FALSE,2,FALSE,FALSE,None
CLM000988,POL000877,CUST002474,AGT00118,Vehicle Damage/Accident,21-07-2026,11-08-2026,31,651425,256150,Rejected,5,TRUE,3,FALSE,TRUE,Staged Accident
CLM000989,POL000731,CUST002568,AGT00125,Hospitalization,25-10-2024,28-10-2024,374,532729,482167,Approved,4,FALSE,0,FALSE,FALSE,None
CLM000990,POL000901,CUST000038,AGT00106,Death Claim,26-03-2024,31-03-2024,80,4225233,3125858,Approved,2,TRUE,2,FALSE,FALSE,None
CLM000991,POL000849,CUST000317,AGT00010,Death Claim,28-10-2026,16-11-2026,102,822232,601016,Approved,2,FALSE,2,FALSE,FALSE,None
CLM000992,POL000101,CUST001302,AGT00129,Hospitalization,04-07-2026,29-07-2026,44,150775,126356,Approved,3,FALSE,0,FALSE,FALSE,None
CLM000993,POL000058,CUST000399,AGT00025,Fire/Theft/Damage,30-05-2025,23-06-2025,99,251992,204811,Approved,2,FALSE,3,FALSE,FALSE,None
CLM000994,POL000024,CUST001669,AGT00149,Hospitalization,13-09-2022,01-10-2022,47,223722,57850,Rejected,2,FALSE,1,FALSE,TRUE,Staged Accident
CLM000995,POL000415,CUST001169,AGT00036,Vehicle Damage/Accident,21-10-2026,29-10-2026,197,422217,29162,Under Investigation,3,TRUE,3,FALSE,TRUE,Multiple/Duplicate Claims
CLM000996,POL000227,CUST001244,AGT00190,Vehicle Damage/Accident,01-04-2024,25-04-2024,124,55423,40748,Approved,5,TRUE,3,FALSE,FALSE,None
CLM000997,POL000169,CUST002228,AGT00310,Vehicle Damage/Accident,10-04-2025,20-04-2025,279,332140,313439,Approved,2,TRUE,3,FALSE,FALSE,None
CLM000998,POL000489,CUST002939,AGT00231,Death Claim,26-02-2023,17-03-2023,67,1755888,1526304,Approved,1,FALSE,0,FALSE,FALSE,None
CLM000999,POL000246,CUST001567,AGT00338,Hospitalization,05-02-2023,15-02-2023,126,445729,379345,Approved,1,FALSE,0,FALSE,FALSE,None
CLM001000,POL000836,CUST001058,AGT00237,Hospitalization,29-12-2025,19-01-2026,54,57839,42131,Approved,1,FALSE,1,FALSE,FALSE,None
